,0,1,2,3,4,5,6,7,8,9,10,11,12
29,0.6567777779999999,0.790722222,0.603055556,116.0263889,-4.53,1.0,6.0,0.046323333,0.000132012,0.17276666699999998,0.077944444,199437.0,64.5
30,0.628872611,0.608917197,0.45927961799999995,115.93433119999999,-5.838248407999999,1.0,1.0,0.228658471,0.001027057,0.200320382,0.088202548,214368.6943,67.14012739
31,0.6245,0.709571429,0.5475,143.86742859999998,-4.289142857,1.0,0.0,0.122392857,1.99e-06,0.226385714,0.06362142900000001,214069.3571,60.0
32,0.72878125,0.73565625,0.7585625,117.67621880000002,-5.1855,1.0,1.0,0.186553125,0.000953892,0.230675,0.12799375,185903.7813,66.25
33,0.4705,0.63,0.35100000000000003,122.5,-4.6275,1.0,2.0,0.4785,5.4e-06,0.0965,0.03935,204184.0,55.5
34,0.534956522,0.855304348,0.577043478,125.22,-4.181043478,1.0,1.0,0.020431278,2.3399999999999998e-07,0.16326087,0.071873913,204641.1304,51.65217391
35,0.47100000000000003,0.9109999999999999,0.43799999999999994,94.898,-4.122,1.0,8.0,3.9500000000000005e-05,0.0,0.272,0.0471,203200.0,46.0
36,0.557,0.8740000000000001,0.396,139.002,-5.729,1.0,0.0,0.00134,0.0,0.127,0.0339,230707.0,42.0
37,0.432333333,0.8623333329999999,0.426,150.24966669999998,-3.512333333,1.0,6.0,0.009626433,0.0,0.19266666699999999,0.08516666699999999,280177.6667,58.66666667
38,0.42012107600000004,0.902973094,0.5346251120000001,129.3624081,-5.954780269,1.0,11.0,0.018360796999999998,0.022928452000000002,0.280930045,0.083586099,181505.7803,48.65919283
39,0.498,0.647,0.257,163.87,-7.631,1.0,1.0,0.00427,9.87e-06,0.146,0.0358,258573.0,55.0
40,0.52846114,0.902502591,0.55653886,137.888544,-3.897917098,1.0,2.0,0.02231018,0.004561984,0.279496373,0.07301658,211516.7306,53.70466321
41,0.486297297,0.766945946,0.498685135,131.463723,-5.4588918920000005,1.0,9.0,0.1368945,0.013746963000000001,0.2227,0.082297973,198991.3514,59.83783784
42,0.582444444,0.8382222220000001,0.46455555600000004,120.06833329999999,-2.454,0.0,1.0,0.11075555599999999,5.14e-07,0.253511111,0.21137777800000002,213162.5556,60.55555556
43,0.6435833329999999,0.7615,0.5488333329999999,121.16891670000001,-4.908583333,1.0,9.0,0.159653333,0.011091667,0.194183333,0.09865,180281.25,68.0
44,0.4705,0.871,0.29533333300000003,121.73483329999999,-4.901833333,1.0,8.0,0.14950766699999998,2.18e-05,0.275333333,0.09041666699999999,239751.6667,48.83333333
45,0.425382979,0.749659574,0.40963829799999996,134.4442979,-4.806361702,1.0,7.0,0.127191009,0.00016702,0.199634043,0.051621277,230822.1277,49.65957447
46,0.547,0.9159999999999999,0.667,125.6008571,-4.622428571,1.0,1.0,0.015614,0.0,0.2117,0.084228571,196658.8571,50.0
47,0.510846154,0.807461538,0.509153846,132.9710769,-5.309769231000001,1.0,5.0,0.043327692,2.8300000000000003e-07,0.18985384600000002,0.068015385,234186.7692,52.76923077
48,0.45513636399999996,0.943,0.6044090910000001,147.11268180000002,-4.229954545,1.0,4.0,0.000475991,0.005660386999999999,0.169727273,0.082890909,201992.6818,43.04545455
49,0.4636,0.8372,0.4738,116.6354,-4.3004,1.0,1.0,0.007146600000000001,3.08e-07,0.2184,0.047619999999999996,231202.8,44.6
50,0.5135,0.88,0.639,131.509,-4.402,1.0,10.0,0.024909999999999998,0.0,0.1748,0.06565,211233.5,50.0
51,0.54,0.9490000000000001,0.747,103.458,-4.23,0.0,7.0,0.000181,2.3899999999999998e-05,0.746,0.0702,180554.0,54.0
52,0.489,0.6755,0.3155,120.461,-6.369,1.0,6.0,0.2883,0.0,0.20795,0.05725,182737.0,51.5
53,0.4716,0.966,0.4634,129.9118,-4.327,1.0,5.0,0.00697504,3.8299999999999996e-05,0.4104,0.151,197232.0,45.4
54,0.326,0.8859999999999999,0.395,103.686,-5.6770000000000005,1.0,1.0,0.0132,0.0,0.125,0.165,244745.0,47.0
55,0.486319149,0.8884468090000001,0.524,145.187617,-4.067851064,1.0,2.0,0.015319332,8.58e-06,0.217093617,0.063708511,206858.8511,52.23404255
56,0.667666667,0.523,0.678333333,125.99733329999998,-7.678333332999999,1.0,5.0,0.389,0.00225,0.21600000000000003,0.046133333,240484.6667,47.33333333
57,0.534857143,0.594142857,0.6035714289999999,126.6511429,-7.584428571,1.0,2.0,0.49547714299999995,2.72e-06,0.166714286,0.033171429,206553.1429,59.85714286
58,0.5271428570000001,0.8590000000000001,0.548142857,133.65200000000002,-4.692857143,1.0,1.0,0.013473428999999999,0.001642821,0.196028571,0.068385714,213102.0,48.28571429
59,0.5870000000000001,0.86825,0.64625,142.48625,-4.3,1.0,0.0,0.003175,0.000135773,0.221975,0.06985,202329.75,53.5
60,0.49975,0.85,0.43025,150.51425,-5.0035,1.0,6.0,0.139785,1.51e-06,0.23475,0.070875,216663.5,47.0
61,0.47071428600000004,0.894857143,0.496666667,147.5345714,-4.334142857,1.0,0.0,0.050998095,1.18e-06,0.271704762,0.106138095,216883.2381,53.66666667
62,0.5096666670000001,0.832833333,0.538444444,130.2019444,-4.6992222219999995,1.0,0.0,0.004306456,0.012106823000000001,0.23402777800000002,0.04300555599999999,221475.6111,54.05555556
63,0.507857143,0.795285714,0.668571429,149.679,-4.261571429,1.0,1.0,0.004425999999999999,0.0,0.17021428600000002,0.054614286,208070.4286,45.71428571
64,0.739875,0.49475,0.559625,108.452875,-7.376375,1.0,0.0,0.563525,4.51e-07,0.234625,0.1273625,163680.875,49.625
65,0.503,0.73,0.4655,113.93799999999999,-4.367,1.0,7.0,0.1117,0.0,0.16595,0.036000000000000004,182160.0,58.5
66,0.503190476,0.839142857,0.51047619,136.8311905,-4.716380952,1.0,1.0,0.062620619,3.09e-06,0.197604762,0.058480952,206939.0,43.76190476
67,0.400111111,0.9187407409999999,0.454703704,144.3046296,-4.435851852,1.0,0.0,0.025386785,8.73e-05,0.286644444,0.112564815,207685.9259,53.09259259
68,0.361,0.9009999999999999,0.48200000000000004,144.97,-4.133,0.0,4.0,0.0015199999999999999,0.000263,0.28600000000000003,0.0443,217267.0,63.0
69,0.441285714,0.817714286,0.482714286,141.16542859999998,-3.610142857,0.0,0.0,0.019321286,4.28e-06,0.264714286,0.045857142999999996,190418.8571,56.57142857
70,0.39299999999999996,0.9615,0.3465,142.4965,-2.09,1.0,2.0,0.00939,0.0,0.2995,0.08025,218246.5,48.5
71,0.5945,0.9095,0.7255,144.4915,-3.3810000000000002,1.0,7.0,0.002972,0.0,0.06615,0.10165,201980.0,46.0
72,0.449666667,0.788666667,0.532333333,148.7573333,-4.951666667,1.0,7.0,0.21454099999999998,0.0,0.060766667,0.072366667,218162.0,54.0
73,0.32025,0.81675,0.4585,133.6835,-5.854,0.0,1.0,0.004112025,0.092727285,0.2418,0.118525,205513.5,39.0
74,0.412185185,0.852925926,0.45799999999999996,125.4330741,-5.060777778,1.0,7.0,0.016013889,4.32e-06,0.21077037,0.078225926,215736.2222,45.96296296
75,0.49,0.865,0.166,147.05,-6.481,1.0,4.0,0.006809999999999999,1.0800000000000002e-05,0.0752,0.0579,203200.0,42.0
76,0.4365,0.457,0.262,132.1425,-9.4145,1.0,4.0,0.45224,0.00081,0.1815,0.031,170549.0,53.5
77,0.478,0.7879999999999999,0.29100000000000004,103.21799999999999,-4.053,1.0,4.0,0.000607,0.0,0.19399999999999998,0.0325,217693.0,36.0
78,0.5066666670000001,0.850333333,0.5489999999999999,144.0206667,-4.791333333,1.0,9.0,0.037973667,3.29e-06,0.250966667,0.071733333,216366.0,45.33333333
79,0.389666667,0.958666667,0.273666667,131.727,-3.2726666669999998,0.0,3.0,0.000468967,0.0277496,0.152,0.1605,253027.0,46.0
80,0.3965,0.9525,0.5775,176.2625,-2.035,1.0,3.0,0.0039075,6.35e-07,0.08565,0.06405,194673.5,40.0
81,0.390428571,0.9075714290000001,0.358714286,138.35957140000002,-4.571857143,1.0,3.0,0.02402,4.87e-06,0.154585714,0.08028571400000001,224314.1429,46.0
82,0.41766666700000005,0.904222222,0.525388889,146.4052222,-4.4505,1.0,7.0,0.030443687,6.01e-05,0.18073888899999999,0.075988889,215797.0,48.83333333
83,0.4478,0.689857143,0.36042857100000003,132.2782857,-6.080657143,1.0,8.0,0.169310037,0.044851934,0.158548571,0.069937143,252806.8286,44.97142857
84,0.310333333,0.8783333329999999,0.34700000000000003,96.287,-5.2139999999999995,0.0,5.0,0.000293063,0.000538033,0.24600000000000002,0.069333333,243035.6667,46.0
85,0.535,0.0336,0.135,136.545,-26.101999999999997,1.0,7.0,0.873,0.000669,0.111,0.0617,184189.0,50.0
86,0.532545455,0.631909091,0.382363636,114.5398182,-5.957909091,1.0,1.0,0.37121727299999996,3.3e-06,0.11402727300000001,0.040118182,196555.2727,45.54545455
87,0.523555556,0.741222222,0.594444444,139.75044440000002,-5.778,1.0,9.0,0.093304444,1.69e-07,0.175022222,0.11452222199999999,238941.1111,46.22222222
88,0.49707692299999995,0.860307692,0.45646153799999994,154.31584619999998,-5.293076923,1.0,9.0,0.019627031,0.011502256,0.18305384600000002,0.052369230999999995,292397.0,44.15384615
89,0.33683333299999996,0.7958333329999999,0.17223333300000002,127.507,-5.463666667000001,0.0,5.0,0.003657333,0.000214153,0.27405,0.072216667,261596.0,61.0
90,0.476055556,0.600333333,0.370055556,127.0055,-6.672555556,1.0,8.0,0.290094111,0.0025462139999999998,0.18085,0.03535,245963.5556,56.5
91,0.48700000000000004,0.736666667,0.34,153.759,-5.7410000000000005,1.0,6.0,0.00479,1.4000000000000001e-05,0.1364,0.0569,284151.0,45.33333333
92,0.636172414,0.727413793,0.528351724,109.9961379,-5.316586207,1.0,11.0,0.143993034,4.58e-06,0.19896896600000002,0.044841379,187576.1034,64.58620690000001
93,0.47914285700000003,0.456142857,0.193,119.32142859999999,-9.160857143,0.0,9.0,0.5221428570000001,0.006292629,0.16534285699999998,0.12425714300000001,254202.4286,65.14285714
94,0.4235,0.649,0.3485,149.47,-4.762,1.0,11.0,0.09386,0.00043289999999999995,0.1175,0.0309,230000.0,55.5
95,0.400571429,0.8652857140000001,0.36460714299999997,139.0381071,-5.426464286,1.0,7.0,0.029964661,0.017674218000000002,0.295717857,0.11438928599999999,204937.1429,47.10714286
96,0.555,0.98,0.37,143.005,-6.063,1.0,8.0,3.01e-05,4.3799999999999994e-05,0.0661,0.154,200240.0,48.0
97,0.405388889,0.9065,0.397194444,139.0889444,-4.575333333000001,0.0,5.0,0.017726333,8.39e-06,0.2312,0.11701666699999999,227506.6667,51.0
98,0.5665,0.9420000000000001,0.6459999999999999,117.11575,-4.296375,1.0,9.0,0.0073585,0.138032375,0.1843125,0.0713125,213056.75,50.25
99,0.5067948720000001,0.836205128,0.42282051299999995,135.5913333,-5.564410256,1.0,2.0,0.020268267,0.0631213,0.238805128,0.051830769000000006,250261.5641,49.56410256
100,0.33799999999999997,0.84525,0.31275,116.0395,-4.64775,1.0,1.0,0.000171,0.0,0.18345,0.059525,220330.0,43.25
101,0.3945,0.85925,0.37525,141.5625,-4.77775,1.0,2.0,0.0036428000000000003,2.58e-05,0.146425,0.076725,205443.5,44.25
102,0.36923076899999996,0.9343076920000001,0.234907692,151.03807690000002,-3.9732307689999997,0.0,2.0,0.005405623000000001,0.0008616030000000001,0.364538462,0.145646154,241134.6154,45.15384615
103,0.42172727299999996,0.8833636359999999,0.366454545,148.3113636,-4.4467272730000005,1.0,2.0,0.0073994180000000005,6.579999999999999e-05,0.3225,0.08882727300000001,187673.9091,47.90909091
104,0.51375,0.8029999999999999,0.533125,128.655375,-5.528375,1.0,0.0,0.108600137,0.007447338,0.21,0.100525,187171.75,46.375
105,0.493333333,0.811666667,0.380666667,126.58266670000002,-6.0935,1.0,11.0,0.0305605,0.000107812,0.180883333,0.06356666700000001,288660.1667,44.16666667
106,0.6306666670000001,0.897,0.787,118.32466670000001,-2.529,1.0,6.0,0.04722,0.0,0.301333333,0.0761,205199.3333,52.33333333
107,0.420866667,0.882066667,0.533444444,126.34435559999999,-7.106533333,1.0,0.0,0.023064607,0.037520184,0.23766444399999997,0.082264444,152491.2667,44.11111111
108,0.214,0.9229999999999999,0.7509999999999999,198.063,-6.757000000000001,1.0,11.0,4.41e-06,0.0541,0.14300000000000002,0.0624,152093.0,37.0
109,0.403967972,0.898067616,0.656615658,138.0061352,-4.2601352310000005,1.0,1.0,0.018499016,0.020254642,0.19668434199999998,0.071501068,204988.3381,47.9252669
110,0.6292142860000001,0.9063571429999999,0.857142857,129.0237143,-4.9455,1.0,6.0,0.08578714300000001,1.5e-06,0.201442857,0.045807143,197686.6429,52.57142857
111,0.467842105,0.8965789470000001,0.61,139.1191053,-4.861210526,1.0,9.0,0.008025220999999999,0.008558914,0.20552631600000001,0.076684211,201150.2632,43.94736842
112,0.427909091,0.918454545,0.421636364,142.8140909,-4.262545455,1.0,2.0,0.001630455,1.52e-05,0.262545455,0.121345455,198096.9091,46.81818182
113,0.401234043,0.9251489359999999,0.460191489,139.21957450000002,-3.6846808510000004,0.0,1.0,0.036162868,0.01262139,0.155644681,0.082785106,215771.8723,50.12765957
114,0.394828125,0.855457813,0.361279687,132.9695781,-5.152921875,1.0,2.0,0.078788781,0.038856041,0.22030625,0.083542187,218597.9063,56.390625
115,0.493,0.914,0.74,91.045,-5.894,1.0,8.0,0.000136,1.05e-06,0.9640000000000001,0.0557,318120.0,40.0
116,0.365,0.9620000000000001,0.564,101.223,-1.847,0.0,3.0,0.000401,0.0,0.262,0.0813,192267.0,43.0
117,0.32931578899999997,0.9194736840000001,0.43594736799999995,133.92305259999998,-3.2102105260000005,0.0,9.0,0.026513567999999998,2.51e-05,0.214221053,0.09135263199999999,239445.4737,50.42105263
118,0.3295,0.8615,0.30025,91.73200000000001,-4.3595,0.0,9.0,0.0005195,0.0045,0.08265,0.09505,368620.0,41.5
119,0.312666667,0.9946666670000001,0.2289,148.061,-4.356,0.0,9.0,9.58e-05,0.0001827,0.1561,0.15866666699999998,211724.6667,44.33333333
120,0.535666667,0.809777778,0.582333333,122.31044440000001,-5.8315555560000005,1.0,9.0,0.021377156,8.149999999999999e-05,0.211733333,0.044911111,212311.2222,44.55555556
121,0.4874375,0.9150625,0.53514375,129.7923125,-5.268125,1.0,7.0,0.054886313,0.052822187,0.18371875,0.1165625,215057.0625,45.6875
122,0.46333333299999996,0.929666667,0.5820000000000001,152.4673333,-2.9653333330000002,1.0,7.0,0.0014193329999999998,0.000158133,0.180733333,0.054000000000000006,187329.0,52.0
123,0.4444375,0.8300625,0.2638125,135.4601875,-5.0545625,1.0,6.0,0.017474413,0.076845762,0.2456375,0.06715,266592.125,54.125
124,0.446,0.9005,0.654,101.414,-3.185,1.0,7.0,0.005055,0.0,0.136,0.07165,161520.0,42.0
125,0.53925,0.7145,0.4985,114.7095,-6.308,1.0,6.0,0.0205925,9.4e-06,0.094475,0.034675,244700.0,54.75
126,0.4642,0.8976,0.5479999999999999,98.00200000000001,-3.5248,1.0,4.0,0.007152800000000001,0.0,0.38799999999999996,0.05476,206022.2,52.4
127,0.503,0.792672727,0.44518181799999995,128.8442,-5.679090909,1.0,7.0,0.038478175,0.006129951,0.157850909,0.037990908999999996,232900.1091,49.72727273
128,0.39925,0.751625,0.318875,147.9155,-5.071875,1.0,6.0,0.097123238,0.00020406900000000003,0.1507375,0.0486125,208469.875,47.75
129,0.44532727299999997,0.823927273,0.355418182,135.6218909,-3.747563636,1.0,3.0,0.030745491,1.82e-06,0.16001818199999998,0.041952727,234922.5273,51.87272727
130,0.46266666700000003,0.863777778,0.450555556,115.15977779999999,-4.144222222,1.0,2.0,0.029649332999999996,0.005598464,0.230288889,0.047233332999999995,221102.2222,54.77777778
131,0.287,0.972,0.381333333,182.6386667,-5.196666667,1.0,4.0,0.08557000000000001,0.02092858,0.389666667,0.08423333300000001,175217.6667,45.33333333
132,0.3563,0.9397,0.411815,144.1251,-4.32295,1.0,8.0,0.00180666,0.02028309,0.246775,0.14829,222406.45,45.6
133,0.341,0.844142857,0.3046,137.7198571,-4.478,0.0,9.0,0.011281286000000001,0.002799609,0.20041428600000002,0.061185714,247899.1429,44.0
134,0.4455,0.8705,0.667,148.2475,-5.43,1.0,3.0,0.002859,0.052000000000000005,0.1895,0.04095,164013.5,50.5
135,0.3125,0.8765,0.355,100.6755,-6.3229999999999995,1.0,7.0,0.005053515,4.01e-06,0.326,0.08199999999999999,243493.0,42.0
136,0.43799999999999994,0.858,0.44325,122.3235,-3.76625,0.0,6.0,0.158606025,1.11e-06,0.15495,0.101775,241379.5,51.25
137,0.46091304299999997,0.7981478259999999,0.507878261,122.3939043,-5.682504347999999,1.0,6.0,0.056866157,0.036569317000000004,0.19223304300000002,0.049226957,208761.0,48.03478261
138,0.555,0.8985,0.748,157.07399999999998,-3.4235,1.0,9.0,0.00245,5.3e-05,0.0631,0.04565,213726.5,48.5
139,0.39433333299999995,0.913833333,0.518,150.53783330000002,-5.320666667,1.0,11.0,0.011849333,3.18e-06,0.18615,0.11901666699999999,188366.5,40.83333333
140,0.4005,0.9129999999999999,0.2406,106.15825,-6.19375,1.0,7.0,0.00951465,0.000132725,0.315025,0.1308,244906.75,47.25
141,0.5141428570000001,0.795857143,0.6098571429999999,145.01542859999998,-4.192428571000001,1.0,2.0,0.006999343000000001,0.042117229000000006,0.156314286,0.07022857099999999,191367.4286,48.28571429
142,0.45399999999999996,0.778,0.657,137.41899999999998,-5.689,1.0,7.0,0.0131,0.0,0.293,0.0487,218733.0,33.0
143,0.48700000000000004,0.958,0.512,102.741,-2.983,1.0,9.0,0.00312,0.0,0.18100000000000002,0.11699999999999999,194973.0,39.0
144,0.642,0.462,0.484,130.018,-8.026,1.0,1.0,0.821,2.55e-06,0.106,0.0294,148867.0,57.0
145,0.732157895,0.718578947,0.744736842,133.1232632,-7.422842105,1.0,1.0,0.070051579,0.14151799199999998,0.153810526,0.073978947,237394.4211,48.89473684
146,0.525230769,0.8565384620000001,0.730692308,145.8583846,-4.495538462,1.0,4.0,0.002576123,3.5799999999999996e-05,0.205784615,0.060407692,197858.8462,52.69230769
147,0.536666667,0.8856666670000001,0.7509999999999999,118.661,-2.1766666669999997,1.0,1.0,0.0018322,3.5e-06,0.1893,0.0411,231600.0,53.66666667
148,0.5162,0.8918,0.8066,127.9618,-5.9934,1.0,0.0,0.095576,0.001149808,0.24461999999999998,0.086,215002.8,43.2
149,0.555333333,0.8440000000000001,0.640333333,127.5086667,-6.944,1.0,4.0,0.0013050000000000002,0.0019337629999999998,0.233566667,0.036966667,193533.0,45.66666667
150,0.534,0.8545,0.47916666700000005,139.84783330000002,-5.896166667,0.0,9.0,0.0039051000000000003,0.0105825,0.16146666699999998,0.05105,246430.0,52.0
151,0.650153846,0.794461538,0.763307692,103.37515379999999,-4.990076923,1.0,4.0,0.037086153999999996,0.0,0.202984615,0.055469230999999994,196264.6154,56.76923077
152,0.381,0.746,0.263,141.518,-6.598,0.0,10.0,0.000172,0.00101,0.111,0.0407,172533.0,49.0
153,0.397130435,0.725173913,0.27064782600000004,127.921,-5.7583478260000005,0.0,4.0,0.192667643,0.003170757,0.201043478,0.057721739,241539.087,56.47826087
154,0.528826087,0.593495652,0.43733478299999995,119.5941957,-9.230456522,1.0,9.0,0.273490761,0.088348729,0.141402174,0.041447826,251928.7609,45.86956522
155,0.568269231,0.403269231,0.395615385,114.5174615,-9.212038462,1.0,5.0,0.617346154,0.00125789,0.127192308,0.041303846,200360.2308,53.07692308
156,0.552666667,0.8,0.576533333,138.5288,-5.1972,1.0,2.0,0.02028384,0.026803739,0.166473333,0.085573333,209353.8,53.46666667
157,0.58,0.76425,0.3325,141.6875,-4.701125,1.0,11.0,0.27235,5.79e-06,0.287075,0.2229375,248693.125,63.125
158,0.620577465,0.35304507,0.259249296,119.74919720000001,-11.93050704,0.0,4.0,0.627382535,0.09790654800000001,0.17143662,0.13586056300000002,201757.3803,77.50704225
159,0.5354,0.7634,0.5914,119.23100000000001,-5.0954,1.0,7.0,0.0050798,0.00014865,0.11667999999999999,0.0458,195232.0,49.8
160,0.602625,0.40975,0.3088375,121.4429375,-9.5995,1.0,7.0,0.509275,0.0,0.26110625,0.1754875,189564.625,64.4375
161,0.4085,0.73475,0.27735,138.10725,-7.1545,1.0,7.0,0.0097875,0.06752235,0.143875,0.05605,244676.75,43.75
162,0.5045,0.7185,0.47295,139.319,-6.462999999999999,1.0,5.0,0.001685,4.0600000000000004e-05,0.0662,0.03835,214866.5,39.0
163,0.221,0.9692,0.2596,134.3164,-3.9478,1.0,8.0,1.1400000000000001e-05,0.26964,0.2606,0.1252,238818.6,44.8
164,0.47200000000000003,0.9585,0.818,144.7345,-3.628,1.0,7.0,0.02968,2.12e-05,0.18600000000000003,0.07200000000000001,226833.0,48.5
165,0.431,0.975,0.46399999999999997,152.0295,-4.6515,1.0,6.0,0.0003655,0.0211,0.253,0.08835,212162.5,46.5
166,0.4315,0.906166667,0.5581666670000001,149.526,-4.047833333,0.0,2.0,0.004006083,0.19184311199999998,0.238833333,0.048883333,217129.0,51.83333333
167,0.36,0.895,0.424,168.21400000000003,-3.795,1.0,9.0,0.0329,1.18e-06,0.06,0.11699999999999999,182680.0,55.0
168,0.638,0.43,0.316,87.589,-8.997,0.0,4.0,0.0358,0.17,0.275,0.0288,199813.0,42.0
169,0.529115385,0.600461538,0.5289230770000001,118.91357690000001,-5.9974230770000005,1.0,0.0,0.24392923100000002,0.00021846099999999998,0.169596154,0.049588462,242537.7692,51.26923077
170,0.693,0.23399999999999999,0.44,100.488,-10.995,1.0,1.0,0.838,0.0,0.59,0.0987,103343.0,68.0
171,0.499,0.887,0.369,139.332,-5.7379999999999995,0.0,10.0,0.0018800000000000002,0.381,0.231,0.048,184320.0,40.0
172,0.625940711,0.6366,0.602150198,110.42854550000001,-7.442711462,1.0,9.0,0.195147443,0.06741870400000001,0.22881343899999998,0.118516206,195151.7826,43.68379447
173,0.678804878,0.6774390240000001,0.691353659,112.6505976,-6.6256585370000005,1.0,7.0,0.20409751199999998,0.181109204,0.24109024399999998,0.07114878,220207.878,47.31707317
174,0.71125,0.878,0.5880833329999999,108.4225,-4.0418333330000005,0.0,1.0,0.071158333,3.94e-06,0.41175,0.1624,264504.5833,42.16666667
175,0.7285,0.8025,0.5855,103.3565,-5.152,1.0,9.0,0.010409999999999999,0.000136,0.195,0.1065,222613.0,60.5
176,0.734352332,0.44202487,0.56315544,117.6356114,-9.832020725,1.0,0.0,0.536486528,0.030076262000000003,0.172395855,0.059130052,200673.4197,51.78238342
177,0.605,0.3075,0.499,133.112,-9.891,1.0,3.0,0.5805,0.0,0.1735,0.0335,162093.0,47.5
178,0.629,0.722,0.58,118.00299999999999,-5.693,1.0,2.0,0.195,0.0,0.10800000000000001,0.0277,236253.0,51.0
179,0.81875,0.58725,0.68525,113.262,-6.587999999999999,1.0,0.0,0.137975,4.36e-06,0.302,0.05645,178732.0,58.0
180,0.566333333,0.633166667,0.755,138.411,-7.3965,1.0,5.0,0.267616667,1.41e-06,0.09875,0.058416667,225191.0,52.0
181,0.6604415579999999,0.503588312,0.508474026,103.45281170000001,-7.985337662,1.0,8.0,0.422231006,0.000238144,0.176191558,0.07759350599999999,239815.7727,65.55194805
